[25, 0.625, 0.2, [1, 3]]
0;[3, 77];[2, 14];[3, 221];[3, 86];[3, 71];[3, 95];[3, 49];[3, 33];[3, 86];[3, 104];[3, 79];[3, 55];[4, 174];[3, 47];[3, 306];[3, 35];[3, 17];[3, 211];[2, 115];[3, 49];[3, 80];[4, 74];[2, 22];[3, 245];[3, 41];
324;[6, 144];[8, 310];[4, 22];[5, 33];[5, 76];[11, 352];[3, 223];[11, 177];[2, 47];[3, 15];[6, 296];[2, 99];[8, 57];[3, 278];[5, 46];[5, 42];[6, 62];[3, 253];[5, 112];[12, 993];[5, 49];[5, 354];[9, 161];[1, 8];[3, 15];
325;[6, 144];[8, 310];[4, 22];[5, 33];[5, 76];[11, 352];[3, 225];[11, 177];[2, 95];[3, 15];[6, 103];[2, 108];[8, 57];[3, 278];[5, 46];[5, 78];[6, 202];[3, 253];[5, 112];[12, 993];[5, 49];[5, 354];[9, 161];[1, 8];[3, 12];
326;[6, 144];[8, 310];[4, 22];[5, 92];[5, 76];[11, 357];[3, 225];[11, 177];[1, 1];[3, 15];[6, 103];[2, 108];[8, 57];[3, 282];[5, 46];[5, 78];[6, 202];[3, 253];[5, 71];[12, 993];[5, 54];[5, 354];[9, 161];[1, 8];[4, 17];
327;[6, 174];[8, 246];[4, 22];[6, 105];[6, 108];[11, 357];[3, 225];[11, 177];[1, 1];[3, 15];[6, 103];[2, 85];[8, 57];[3, 261];[5, 62];[5, 161];[6, 202];[3, 253];[5, 124];[12, 993];[5, 54];[5, 354];[9, 161];[1, 8];[4, 17];
328;[6, 174];[8, 246];[4, 22];[6, 105];[6, 108];[10, 324];[3, 31];[11, 177];[2, 7];[3, 15];[6, 103];[2, 85];[8, 57];[3, 261];[5, 62];[5, 157];[6, 202];[3, 34];[5, 124];[12, 993];[5, 71];[5, 539];[9, 161];[1, 8];[4, 17];
329;[6, 174];[8, 264];[4, 22];[6, 105];[6, 108];[10, 324];[2, 27];[11, 213];[2, 49];[3, 15];[6, 94];[2, 85];[8, 57];[3, 248];[5, 34];[5, 157];[6, 202];[4, 32];[5, 54];[12, 993];[6, 95];[5, 539];[9, 161];[1, 8];[4, 43];
330;[7, 235];[8, 264];[4, 154];[6, 105];[7, 111];[10, 329];[2, 27];[11, 192];[2, 49];[3, 15];[6, 94];[2, 44];[8, 52];[3, 248];[5, 34];[5, 157];[6, 202];[4, 36];[5, 54];[12, 993];[6, 95];[5, 519];[9, 161];[1, 23];[5, 75];
331;[7, 235];[8, 335];[4, 154];[6, 105];[7, 111];[10, 329];[2, 27];[11, 192];[2, 49];[3, 15];[6, 97];[2, 44];[8, 52];[3, 248];[5, 51];[5, 157];[6, 202];[4, 36];[4, 48];[12, 993];[6, 95];[5, 50];[9, 410];[1, 23];[5, 75];
332;[7, 235];[8, 335];[4, 127];[6, 53];[7, 101];[10, 329];[2, 27];[11, 186];[2, 49];[3, 80];[6, 97];[2, 44];[8, 52];[3, 248];[5, 51];[5, 157];[6, 57];[4, 49];[4, 48];[12, 993];[6, 220];[5, 50];[9, 432];[1, 55];[5, 75];
333;[7, 257];[8, 327];[4, 127];[6, 53];[7, 101];[10, 329];[1, 17];[11, 186];[2, 29];[3, 112];[6, 97];[2, 16];[8, 52];[3, 248];[5, 51];[5, 157];[6, 68];[4, 49];[4, 48];[12, 993];[6, 220];[6, 96];[9, 412];[1, 55];[5, 291];
334;[7, 257];[8, 327];[3, 46];[6, 53];[7, 101];[10, 329];[1, 17];[11, 186];[2, 38];[3, 112];[6, 97];[2, 14];[8, 52];[3, 11];[5, 51];[5, 157];[6, 68];[4, 49];[4, 48];[12, 993];[6, 384];[6, 167];[9, 412];[1, 55];[5, 104];
335;[7, 257];[8, 327];[3, 46];[6, 53];[7, 101];[10, 329];[1, 7];[11, 186];[2, 38];[3, 74];[7, 99];[2, 14];[8, 52];[3, 11];[5, 51];[5, 157];[6, 68];[4, 56];[4, 48];[12, 993];[6, 384];[6, 119];[9, 412];[1, 68];[6, 52];
336;[8, 299];[8, 327];[3, 46];[7, 72];[7, 101];[10, 367];[1, 24];[11, 186];[2, 38];[3, 74];[7, 99];[2, 14];[8, 102];[3, 10];[5, 51];[5, 157];[6, 54];[4, 56];[4, 48];[12, 979];[6, 153];[6, 119];[9, 423];[1, 68];[6, 52];
337;[8, 299];[8, 322];[4, 50];[7, 72];[7, 101];[10, 367];[1, 24];[11, 186];[2, 38];[3, 103];[7, 99];[2, 5];[8, 102];[3, 10];[5, 51];[5, 157];[6, 54];[4, 56];[4, 48];[12, 979];[6, 153];[6, 119];[9, 468];[1, 68];[6, 52];
338;[8, 299];[8, 322];[4, 63];[7, 83];[7, 101];[10, 367];[1, 4];[11, 186];[2, 38];[3, 103];[7, 99];[2, 5];[8, 102];[3, 10];[5, 33];[5, 157];[6, 845];[4, 56];[4, 48];[12, 277];[6, 153];[6, 119];[9, 466];[1, 17];[6, 52];
339;[8, 299];[8, 322];[5, 61];[7, 83];[7, 167];[10, 397];[1, 4];[11, 186];[2, 37];[3, 103];[7, 99];[2, 5];[8, 109];[3, 10];[5, 33];[5, 157];[6, 845];[5, 84];[4, 48];[12, 277];[6, 153];[6, 119];[9, 466];[1, 14];[6, 52];
340;[8, 299];[8, 322];[5, 61];[7, 83];[7, 100];[10, 397];[1, 4];[11, 186];[2, 37];[3, 103];[7, 99];[1, 2];[8, 109];[3, 51];[5, 34];[5, 157];[6, 845];[5, 94];[3, 60];[12, 277];[6, 153];[6, 119];[9, 466];[1, 14];[6, 52];
341;[8, 299];[6, 162];[5, 61];[7, 83];[7, 100];[10, 397];[1, 4];[11, 144];[2, 33];[3, 103];[7, 99];[1, 2];[8, 109];[3, 51];[5, 34];[5, 157];[7, 888];[5, 94];[3, 70];[12, 223];[6, 153];[6, 119];[9, 180];[1, 14];[6, 52];
342;[8, 299];[6, 162];[5, 61];[7, 150];[7, 100];[10, 397];[1, 31];[11, 144];[2, 33];[3, 103];[7, 121];[1, 2];[8, 109];[3, 51];[4, 54];[5, 157];[7, 888];[5, 79];[4, 70];[12, 223];[6, 185];[6, 82];[9, 205];[1, 14];[6, 58];
343;[8, 299];[6, 162];[5, 61];[7, 150];[7, 143];[10, 397];[1, 31];[11, 144];[2, 33];[3, 103];[7, 121];[1, 2];[8, 109];[3, 53];[4, 54];[5, 86];[7, 888];[5, 79];[4, 48];[13, 174];[5, 146];[6, 82];[9, 201];[1, 2];[6, 58];
344;[8, 299];[6, 162];[5, 61];[7, 150];[7, 143];[9, 162];[1, 31];[11, 144];[2, 29];[3, 32];[7, 123];[1, 42];[7, 87];[3, 18];[4, 48];[5, 86];[7, 888];[5, 79];[4, 48];[13, 171];[5, 202];[6, 82];[9, 201];[1, 2];[6, 63];
345;[8, 209];[7, 154];[5, 61];[7, 150];[7, 144];[10, 227];[1, 31];[11, 144];[2, 29];[3, 32];[7, 123];[1, 18];[7, 87];[3, 29];[5, 29];[5, 86];[7, 914];[5, 64];[5, 140];[13, 171];[5, 202];[6, 82];[9, 201];[1, 16];[6, 63];
346;[8, 209];[7, 154];[5, 61];[7, 150];[7, 144];[10, 242];[2, 12];[11, 144];[2, 29];[3, 32];[7, 123];[1, 18];[7, 107];[4, 70];[5, 29];[5, 86];[7, 914];[5, 46];[5, 140];[12, 140];[5, 202];[6, 94];[9, 201];[1, 16];[6, 63];
347;[8, 222];[7, 154];[5, 61];[7, 150];[7, 134];[10, 242];[2, 11];[11, 144];[2, 56];[3, 32];[7, 123];[1, 18];[7, 107];[4, 98];[5, 29];[5, 52];[7, 914];[4, 23];[5, 140];[12, 170];[5, 202];[6, 94];[9, 212];[1, 20];[6, 63];
348;[8, 222];[7, 116];[5, 41];[7, 150];[8, 139];[10, 242];[2, 11];[11, 144];[2, 38];[3, 78];[7, 123];[1, 18];[7, 107];[4, 62];[5, 29];[5, 48];[7, 914];[4, 23];[5, 165];[12, 170];[5, 202];[6, 163];[9, 162];[1, 20];[6, 63];
349;[8, 244];[7, 116];[5, 41];[6, 92];[8, 139];[10, 242];[2, 28];[11, 144];[2, 38];[3, 78];[7, 123];[1, 18];[7, 107];[4, 62];[5, 30];[5, 48];[7, 914];[4, 23];[6, 256];[12, 170];[5, 134];[6, 163];[9, 201];[2, 11];[6, 63];
350;[8, 244];[7, 130];[5, 41];[7, 130];[8, 139];[10, 242];[2, 28];[11, 144];[2, 38];[3, 65];[7, 123];[1, 18];[7, 120];[4, 62];[5, 24];[5, 48];[8, 934];[4, 53];[6, 256];[12, 170];[5, 134];[6, 163];[9, 201];[2, 11];[6, 63];
351;[8, 245];[7, 130];[4, 39];[7, 130];[9, 193];[10, 233];[2, 19];[10, 307];[2, 38];[3, 65];[7, 123];[1, 18];[7, 876];[4, 62];[5, 24];[5, 96];[8, 934];[4, 23];[6, 256];[12, 170];[5, 131];[6, 118];[9, 207];[2, 11];[6, 63];
352;[8, 245];[7, 130];[4, 24];[6, 118];[9, 193];[10, 233];[2, 19];[10, 307];[3, 73];[3, 77];[7, 123];[1, 18];[7, 131];[4, 62];[5, 24];[5, 96];[8, 934];[4, 23];[6, 236];[12, 187];[5, 919];[6, 85];[10, 185];[2, 11];[6, 63];
353;[8, 245];[7, 130];[4, 36];[6, 134];[9, 193];[10, 233];[2, 19];[10, 306];[3, 73];[3, 106];[7, 123];[1, 18];[7, 125];[4, 62];[5, 24];[5, 96];[8, 934];[4, 23];[6, 264];[12, 187];[4, 853];[6, 85];[10, 185];[1, 8];[6, 63];
354;[8, 245];[6, 121];[4, 36];[6, 131];[9, 136];[10, 233];[2, 44];[10, 306];[3, 73];[3, 106];[7, 123];[1, 18];[7, 125];[4, 92];[5, 96];[5, 31];[8, 934];[4, 36];[6, 264];[12, 187];[4, 850];[6, 85];[10, 185];[1, 8];[6, 63];
355;[8, 245];[6, 121];[4, 36];[6, 131];[9, 136];[10, 233];[2, 37];[10, 309];[3, 73];[3, 106];[7, 133];[1, 8];[7, 123];[4, 92];[4, 174];[5, 35];[8, 934];[4, 49];[6, 264];[12, 187];[4, 850];[6, 85];[10, 185];[1, 8];[6, 63];
356;[8, 245];[6, 121];[4, 36];[6, 131];[9, 164];[10, 147];[2, 36];[11, 408];[3, 73];[3, 106];[7, 133];[1, 3];[7, 123];[4, 92];[4, 174];[5, 43];[8, 934];[4, 49];[6, 164];[12, 187];[3, 798];[6, 85];[10, 185];[1, 51];[6, 63];
357;[8, 159];[6, 121];[4, 36];[6, 131];[9, 164];[11, 180];[2, 36];[11, 1161];[3, 85];[3, 106];[7, 133];[1, 3];[7, 123];[4, 92];[4, 174];[4, 38];[8, 135];[4, 49];[6, 213];[12, 187];[3, 49];[6, 85];[10, 185];[2, 48];[6, 63];
358;[8, 159];[6, 121];[4, 25];[6, 131];[9, 164];[11, 235];[2, 36];[11, 1161];[4, 78];[3, 74];[7, 133];[1, 3];[7, 123];[5, 204];[4, 174];[4, 38];[8, 135];[4, 24];[6, 159];[12, 187];[3, 17];[6, 95];[10, 177];[1, 1];[6, 63];
359;[8, 149];[6, 152];[5, 152];[6, 131];[9, 164];[11, 235];[2, 36];[11, 1161];[4, 78];[3, 40];[7, 108];[1, 72];[7, 123];[6, 208];[3, 55];[4, 38];[8, 135];[4, 24];[6, 176];[12, 187];[3, 17];[6, 95];[10, 177];[1, 1];[5, 47];
360;[8, 177];[6, 83];[5, 90];[6, 131];[9, 164];[11, 235];[2, 22];[11, 1161];[4, 78];[3, 15];[6, 106];[1, 72];[7, 119];[6, 208];[3, 156];[6, 164];[8, 148];[4, 24];[6, 176];[11, 234];[3, 17];[5, 33];[10, 177];[1, 1];[5, 47];
361;[8, 177];[6, 83];[5, 180];[6, 131];[10, 185];[11, 235];[2, 22];[11, 1161];[4, 78];[2, 5];[6, 106];[1, 23];[7, 119];[6, 205];[3, 163];[6, 164];[8, 148];[4, 89];[5, 171];[11, 310];[3, 17];[5, 33];[10, 154];[1, 6];[5, 47];
362;[8, 177];[7, 110];[5, 180];[6, 99];[10, 185];[11, 256];[2, 22];[11, 1242];[4, 78];[2, 5];[6, 106];[1, 23];[7, 172];[6, 177];[3, 115];[6, 184];[8, 148];[4, 89];[5, 157];[11, 258];[3, 17];[5, 33];[10, 154];[1, 6];[5, 47];
363;[8, 177];[7, 110];[5, 117];[6, 104];[10, 185];[11, 256];[2, 22];[11, 1194];[4, 50];[2, 5];[6, 106];[1, 23];[7, 221];[6, 177];[3, 115];[6, 184];[8, 148];[4, 45];[5, 151];[11, 258];[3, 17];[5, 41];[10, 154];[1, 3];[5, 47];
364;[8, 177];[7, 110];[5, 117];[6, 104];[10, 185];[11, 263];[2, 21];[11, 1194];[5, 95];[2, 5];[6, 106];[1, 1];[6, 203];[6, 303];[3, 115];[6, 215];[8, 148];[4, 45];[5, 152];[11, 258];[3, 17];[5, 41];[10, 141];[1, 3];[5, 47];
365;[8, 177];[7, 110];[5, 117];[6, 104];[10, 330];[11, 233];[2, 21];[12, 991];[5, 116];[2, 5];[6, 125];[1, 1];[6, 203];[6, 303];[3, 115];[6, 206];[8, 148];[4, 45];[4, 138];[11, 258];[3, 32];[5, 41];[10, 141];[1, 3];[5, 47];
366;[8, 177];[7, 110];[5, 117];[6, 104];[10, 330];[11, 265];[2, 27];[12, 991];[6, 234];[2, 4];[6, 125];[1, 11];[6, 203];[6, 303];[3, 115];[6, 206];[8, 136];[4, 45];[4, 138];[11, 258];[3, 62];[5, 41];[10, 138];[1, 3];[5, 43];
367;[8, 177];[7, 110];[5, 117];[5, 95];[10, 330];[12, 308];[2, 27];[12, 955];[6, 138];[2, 4];[6, 107];[1, 2];[6, 203];[6, 303];[3, 115];[6, 206];[8, 136];[4, 45];[4, 66];[12, 264];[3, 88];[5, 41];[10, 227];[1, 3];[5, 43];
368;[8, 177];[7, 110];[5, 117];[5, 104];[10, 330];[12, 308];[2, 27];[12, 955];[6, 138];[2, 4];[6, 59];[1, 18];[6, 203];[6, 303];[3, 119];[6, 206];[8, 136];[4, 45];[4, 66];[12, 264];[3, 88];[5, 41];[10, 227];[1, 42];[5, 43];
369;[8, 177];[7, 110];[5, 148];[5, 104];[10, 210];[12, 308];[2, 27];[12, 955];[6, 138];[2, 4];[6, 59];[1, 18];[7, 185];[6, 266];[3, 56];[6, 193];[8, 136];[4, 45];[4, 66];[12, 264];[3, 88];[5, 41];[10, 226];[1, 42];[5, 43];
370;[8, 177];[7, 110];[5, 123];[5, 146];[10, 210];[12, 308];[2, 37];[12, 955];[6, 138];[2, 4];[6, 70];[2, 126];[7, 185];[6, 266];[3, 195];[6, 193];[8, 136];[4, 32];[4, 66];[12, 264];[3, 88];[5, 41];[10, 255];[1, 42];[5, 46];
371;[8, 177];[7, 110];[5, 123];[5, 146];[10, 210];[12, 308];[2, 37];[12, 955];[6, 142];[2, 4];[6, 70];[2, 142];[7, 185];[6, 266];[4, 34];[6, 193];[8, 136];[3, 48];[4, 66];[12, 264];[4, 73];[5, 41];[10, 256];[1, 42];[5, 46];
372;[9, 140];[8, 154];[5, 123];[5, 146];[10, 210];[12, 268];[2, 37];[12, 955];[6, 142];[2, 127];[6, 70];[2, 191];[7, 185];[6, 266];[4, 34];[6, 193];[8, 136];[2, 32];[4, 66];[12, 264];[5, 168];[5, 120];[10, 114];[1, 42];[5, 46];
373;[9, 140];[8, 154];[5, 67];[5, 129];[10, 155];[12, 263];[2, 37];[12, 900];[6, 146];[2, 127];[6, 70];[2, 191];[7, 185];[6, 266];[5, 574];[6, 193];[8, 262];[2, 32];[4, 66];[12, 264];[5, 168];[5, 120];[10, 114];[1, 42];[5, 46];
374;[9, 140];[7, 138];[5, 60];[5, 129];[10, 155];[12, 263];[2, 68];[12, 900];[6, 146];[2, 78];[7, 133];[1, 19];[7, 185];[6, 266];[5, 574];[6, 193];[8, 199];[2, 38];[4, 66];[12, 435];[5, 168];[5, 120];[10, 114];[1, 42];[5, 46];
375;[9, 140];[7, 138];[5, 71];[5, 138];[10, 155];[12, 343];[3, 63];[12, 156];[6, 131];[1, 113];[7, 133];[1, 19];[7, 185];[6, 143];[5, 574];[6, 172];[8, 199];[2, 20];[4, 66];[12, 435];[5, 229];[5, 120];[10, 82];[1, 42];[5, 46];
376;[9, 140];[7, 138];[5, 71];[5, 157];[10, 153];[12, 343];[3, 63];[12, 156];[6, 131];[1, 113];[7, 133];[1, 14];[7, 185];[6, 143];[5, 585];[6, 190];[8, 199];[2, 20];[4, 18];[12, 435];[5, 267];[4, 108];[10, 82];[1, 42];[5, 46];
377;[9, 140];[7, 148];[6, 45];[5, 157];[10, 135];[12, 343];[3, 63];[12, 156];[6, 131];[1, 113];[7, 133];[1, 14];[7, 185];[6, 124];[5, 615];[6, 190];[8, 233];[2, 20];[3, 17];[12, 435];[5, 267];[4, 108];[10, 82];[1, 14];[5, 46];
378;[9, 140];[7, 148];[6, 45];[5, 157];[10, 135];[12, 343];[3, 63];[12, 156];[6, 134];[1, 113];[7, 133];[1, 14];[7, 171];[6, 124];[5, 621];[6, 208];[8, 233];[1, 6];[3, 24];[12, 435];[6, 238];[4, 108];[10, 82];[1, 14];[5, 47];
379;[9, 140];[7, 96];[6, 45];[5, 157];[10, 101];[12, 343];[3, 118];[12, 156];[6, 134];[1, 14];[7, 133];[2, 66];[7, 171];[6, 124];[5, 621];[6, 208];[8, 233];[1, 72];[3, 24];[12, 435];[6, 238];[4, 108];[10, 82];[1, 3];[5, 59];
380;[9, 140];[7, 143];[6, 45];[4, 76];[10, 122];[12, 343];[3, 118];[12, 168];[6, 134];[1, 14];[7, 133];[2, 66];[7, 171];[5, 46];[5, 621];[7, 225];[8, 233];[1, 16];[2, 34];[12, 489];[6, 238];[4, 80];[10, 82];[1, 3];[5, 59];
381;[9, 155];[7, 118];[6, 45];[5, 66];[10, 122];[12, 343];[3, 118];[12, 180];[6, 134];[1, 19];[7, 133];[2, 66];[7, 171];[5, 46];[6, 632];[7, 225];[8, 233];[1, 20];[2, 35];[12, 505];[6, 142];[4, 80];[10, 82];[1, 3];[5, 74];
382;[9, 155];[7, 251];[6, 45];[5, 66];[10, 122];[12, 343];[3, 55];[12, 180];[6, 134];[1, 19];[7, 133];[2, 66];[7, 182];[5, 46];[6, 632];[7, 225];[8, 201];[1, 11];[1, 6];[12, 563];[7, 166];[4, 80];[10, 82];[1, 3];[5, 95];
383;[9, 177];[7, 250];[7, 69];[5, 66];[10, 122];[12, 343];[3, 55];[12, 225];[6, 134];[1, 19];[7, 153];[2, 39];[7, 182];[5, 19];[6, 122];[7, 225];[8, 201];[1, 11];[1, 6];[12, 563];[7, 166];[4, 80];[10, 82];[1, 3];[5, 95];
384;[9, 177];[7, 250];[7, 69];[5, 66];[10, 122];[12, 343];[3, 55];[12, 181];[6, 120];[1, 19];[7, 153];[2, 26];[7, 130];[5, 19];[6, 164];[7, 225];[8, 201];[1, 11];[1, 6];[12, 563];[7, 166];[4, 93];[10, 82];[1, 4];[5, 81];
385;[9, 181];[7, 250];[7, 69];[5, 66];[10, 122];[12, 320];[3, 31];[12, 210];[6, 123];[2, 25];[7, 153];[2, 26];[7, 130];[5, 19];[6, 164];[7, 155];[8, 686];[2, 23];[1, 6];[12, 563];[7, 166];[4, 93];[10, 89];[1, 11];[5, 81];
386;[9, 181];[7, 250];[7, 69];[5, 66];[11, 133];[12, 320];[3, 29];[11, 188];[6, 123];[2, 25];[7, 153];[2, 26];[7, 130];[4, 47];[6, 89];[7, 155];[8, 653];[2, 23];[1, 6];[12, 563];[7, 234];[3, 74];[10, 89];[1, 11];[5, 106];
387;[9, 181];[8, 309];[7, 138];[5, 66];[11, 146];[12, 320];[3, 29];[11, 170];[6, 123];[3, 20];[7, 153];[2, 31];[7, 130];[4, 47];[6, 89];[7, 155];[8, 658];[2, 23];[1, 50];[12, 653];[7, 234];[3, 74];[10, 89];[1, 11];[5, 106];
388;[9, 181];[8, 309];[7, 128];[5, 32];[11, 146];[12, 320];[3, 15];[11, 170];[6, 78];[3, 31];[7, 153];[2, 31];[7, 130];[4, 47];[6, 137];[7, 164];[8, 658];[2, 45];[1, 50];[12, 653];[7, 234];[3, 128];[10, 89];[1, 11];[6, 270];
389;[9, 155];[8, 302];[7, 128];[5, 32];[11, 146];[12, 320];[3, 15];[11, 170];[6, 78];[2, 22];[7, 153];[2, 31];[7, 130];[4, 69];[6, 103];[7, 164];[8, 658];[2, 45];[1, 50];[12, 653];[7, 234];[3, 132];[10, 89];[1, 11];[6, 265];
390;[9, 159];[8, 302];[7, 128];[5, 32];[11, 146];[12, 320];[2, 126];[11, 170];[6, 42];[2, 20];[7, 112];[2, 31];[7, 130];[4, 103];[6, 103];[7, 164];[8, 658];[2, 12];[1, 50];[12, 546];[7, 234];[3, 132];[10, 89];[1, 2];[6, 265];
391;[9, 161];[8, 303];[7, 128];[5, 32];[11, 195];[12, 320];[2, 126];[11, 170];[6, 42];[2, 20];[7, 95];[2, 83];[7, 130];[4, 103];[6, 103];[7, 164];[8, 662];[2, 12];[1, 50];[12, 546];[7, 116];[3, 83];[10, 89];[2, 126];[6, 250];
392;[9, 161];[8, 303];[8, 113];[5, 29];[11, 216];[12, 320];[2, 35];[11, 170];[6, 42];[2, 16];[5, 196];[2, 83];[7, 133];[4, 103];[6, 103];[7, 164];[8, 661];[2, 12];[1, 23];[12, 546];[7, 116];[3, 83];[10, 89];[2, 126];[6, 250];
393;[9, 161];[8, 303];[8, 113];[5, 68];[11, 216];[12, 320];[2, 35];[11, 170];[6, 195];[2, 17];[6, 223];[2, 83];[7, 133];[4, 103];[6, 103];[6, 122];[8, 661];[2, 12];[1, 23];[13, 582];[7, 116];[3, 34];[10, 70];[2, 126];[6, 250];
394;[9, 272];[8, 303];[8, 113];[5, 68];[11, 216];[12, 285];[2, 35];[11, 170];[6, 195];[2, 74];[5, 63];[2, 49];[7, 133];[4, 103];[6, 103];[6, 224];[8, 661];[2, 12];[1, 23];[13, 582];[7, 121];[3, 34];[10, 95];[2, 126];[6, 79];
395;[9, 152];[8, 303];[8, 113];[5, 68];[11, 235];[12, 427];[2, 41];[11, 170];[6, 250];[2, 123];[5, 63];[2, 20];[7, 133];[4, 103];[6, 110];[6, 224];[8, 661];[2, 12];[1, 23];[13, 582];[7, 121];[3, 34];[10, 95];[2, 12];[6, 126];
396;[9, 152];[8, 303];[8, 113];[5, 65];[11, 235];[12, 427];[2, 29];[11, 170];[6, 250];[2, 123];[5, 63];[2, 20];[7, 133];[4, 104];[6, 110];[6, 224];[8, 659];[2, 12];[1, 23];[13, 582];[7, 121];[3, 34];[10, 100];[2, 12];[6, 126];
397;[9, 152];[8, 303];[8, 113];[5, 65];[11, 235];[12, 427];[1, 26];[10, 160];[6, 250];[2, 123];[5, 63];[2, 20];[7, 123];[4, 104];[6, 96];[6, 224];[8, 659];[2, 12];[1, 9];[13, 582];[7, 121];[2, 97];[10, 100];[2, 12];[6, 73];
398;[9, 144];[8, 303];[8, 152];[5, 65];[11, 235];[12, 401];[1, 51];[10, 160];[6, 250];[1, 72];[5, 63];[2, 20];[7, 123];[3, 89];[6, 96];[6, 152];[8, 642];[2, 12];[1, 9];[13, 582];[7, 121];[2, 97];[10, 100];[2, 12];[6, 73];
399;[9, 144];[8, 303];[8, 152];[6, 214];[11, 235];[12, 332];[1, 51];[10, 160];[6, 250];[1, 9];[5, 63];[3, 41];[8, 89];[3, 89];[6, 96];[6, 162];[8, 790];[2, 12];[1, 9];[13, 582];[7, 121];[2, 97];[10, 100];[3, 24];[6, 73];
400;[9, 144];[8, 303];[8, 152];[6, 214];[10, 220];[12, 332];[1, 135];[10, 168];[6, 250];[1, 9];[5, 63];[3, 41];[8, 112];[3, 89];[6, 96];[6, 71];[8, 790];[2, 12];[1, 9];[13, 504];[7, 121];[2, 97];[10, 121];[3, 24];[7, 432];
401;[8, 265];[8, 303];[8, 152];[6, 214];[10, 220];[11, 325];[1, 2];[10, 168];[6, 250];[1, 9];[5, 63];[3, 41];[8, 112];[3, 45];[6, 96];[6, 71];[8, 722];[3, 56];[1, 9];[13, 526];[7, 121];[2, 97];[10, 121];[3, 24];[7, 511];
402;[8, 335];[9, 239];[8, 152];[6, 214];[10, 220];[11, 325];[1, 2];[10, 145];[6, 250];[1, 9];[5, 63];[3, 48];[8, 112];[2, 11];[6, 78];[6, 71];[8, 697];[3, 56];[1, 9];[12, 488];[7, 100];[2, 97];[10, 121];[2, 23];[7, 511];
403;[8, 335];[9, 239];[9, 202];[6, 214];[10, 220];[11, 325];[1, 14];[10, 133];[5, 205];[2, 3];[5, 63];[3, 48];[8, 423];[1, 10];[6, 78];[6, 71];[8, 697];[3, 56];[1, 9];[12, 488];[6, 80];[2, 97];[10, 121];[2, 23];[7, 179];
404;[8, 335];[9, 239];[9, 202];[6, 37];[10, 220];[11, 325];[1, 14];[10, 133];[5, 205];[2, 3];[4, 56];[3, 31];[8, 423];[1, 147];[6, 114];[6, 71];[8, 697];[3, 56];[1, 9];[12, 488];[6, 80];[2, 30];[10, 121];[2, 15];[7, 179];
405;[8, 207];[9, 239];[9, 288];[6, 119];[10, 220];[11, 366];[1, 135];[10, 184];[5, 205];[2, 3];[4, 62];[3, 48];[8, 423];[1, 44];[6, 114];[6, 71];[8, 697];[3, 163];[1, 9];[13, 477];[6, 30];[2, 30];[10, 121];[2, 23];[7, 179];
406;[8, 247];[9, 239];[9, 288];[6, 119];[10, 214];[11, 367];[1, 6];[9, 135];[5, 333];[2, 69];[3, 14];[3, 48];[8, 439];[1, 44];[6, 114];[6, 71];[8, 697];[3, 163];[1, 9];[13, 477];[6, 41];[2, 52];[10, 121];[2, 23];[7, 176];
407;[8, 247];[9, 126];[9, 288];[6, 119];[10, 203];[11, 367];[1, 6];[9, 135];[5, 333];[2, 69];[3, 14];[4, 47];[8, 439];[1, 44];[6, 114];[6, 71];[8, 719];[3, 215];[1, 10];[12, 419];[6, 41];[2, 33];[10, 121];[2, 23];[7, 249];
408;[8, 247];[9, 126];[9, 270];[6, 119];[10, 203];[11, 367];[1, 6];[9, 162];[5, 333];[2, 72];[3, 97];[4, 47];[7, 127];[1, 44];[6, 114];[6, 71];[8, 719];[3, 215];[1, 10];[12, 419];[5, 93];[2, 33];[10, 121];[2, 7];[7, 516];
409;[8, 247];[9, 126];[9, 270];[6, 37];[10, 203];[11, 367];[1, 164];[9, 162];[5, 607];[2, 72];[3, 97];[4, 47];[7, 127];[1, 26];[6, 114];[6, 71];[8, 719];[2, 24];[1, 16];[12, 419];[5, 97];[2, 33];[10, 121];[2, 7];[7, 263];
410;[8, 247];[9, 126];[9, 270];[6, 167];[10, 203];[11, 367];[1, 164];[9, 199];[5, 342];[2, 30];[3, 97];[4, 29];[7, 127];[1, 147];[5, 116];[6, 111];[8, 719];[2, 72];[1, 16];[12, 419];[5, 97];[2, 12];[10, 144];[2, 7];[7, 263];
411;[8, 247];[9, 126];[9, 270];[6, 167];[10, 203];[11, 283];[1, 164];[9, 199];[5, 342];[2, 151];[3, 101];[4, 29];[7, 127];[1, 147];[6, 138];[6, 111];[8, 272];[2, 72];[1, 16];[12, 432];[5, 97];[2, 12];[10, 667];[2, 7];[7, 263];
412;[7, 140];[9, 126];[9, 270];[6, 167];[10, 203];[11, 258];[1, 164];[9, 199];[5, 342];[2, 151];[3, 101];[4, 29];[7, 127];[1, 147];[6, 138];[6, 111];[8, 272];[2, 72];[1, 16];[12, 488];[5, 97];[2, 12];[10, 648];[2, 7];[6, 160];
413;[6, 130];[9, 126];[8, 398];[7, 59];[10, 203];[11, 258];[1, 18];[9, 270];[5, 360];[3, 774];[3, 101];[4, 29];[7, 127];[1, 147];[6, 138];[6, 111];[8, 272];[2, 72];[1, 16];[12, 488];[5, 97];[2, 12];[10, 676];[2, 7];[6, 160];
