[25, 0.8, 0.1, [1, 3]]
0;[3, 115];[3, 134];[3, 46];[101, 3040];[3, 52];[3, 52];[3, 16];[3, 96];[3, 62];[3, 48];[3, 231];[3, 129];[3, 46];[3, 212];[3, 104];[3, 23];[3, 103];[129, 3882];[3, 147];[3, 284];[3, 223];[3, 51];[3, 188];[3, 39];[3, 55];
380;[2628, 36371];[1994, 32409];[3841, 45708];[2733, 37606];[2779, 37211];[4277, 48030];[2539, 36434];[2924, 38053];[3708, 43588];[3090, 41253];[2878, 37652];[3203, 40668];[3148, 41186];[2090, 33308];[3301, 43142];[4093, 45200];[3794, 45729];[3139, 41271];[2015, 32226];[2058, 31830];[1632, 28568];[3461, 42659];[2633, 36985];[3617, 44153];[3160, 40431];
381;[2628, 36371];[1994, 32411];[3953, 46405];[2733, 37606];[2779, 37211];[4277, 48030];[2539, 36434];[2924, 38053];[3708, 43586];[3090, 41253];[2878, 37657];[3203, 40676];[3148, 41200];[2090, 33311];[3301, 43142];[4093, 44993];[3794, 45729];[3139, 41271];[2015, 32221];[2058, 31842];[1632, 28576];[3461, 42659];[2633, 36987];[3617, 44158];[3160, 40315];
382;[2628, 36371];[1994, 32424];[3953, 46405];[2733, 37606];[2779, 37211];[4353, 48570];[2539, 36431];[2924, 38037];[3708, 43586];[3090, 41225];[2878, 37657];[3339, 41814];[3148, 41200];[2090, 33311];[3301, 43141];[4093, 44993];[3794, 45729];[3139, 41271];[2015, 32221];[2058, 31821];[1632, 28576];[3461, 42659];[2764, 38042];[3617, 44158];[3160, 40357];
383;[2628, 36371];[1994, 32407];[3953, 46405];[2733, 37606];[2779, 37208];[4353, 48570];[2539, 36427];[2924, 38037];[3708, 43593];[3090, 41225];[2878, 37657];[3457, 42619];[3148, 41200];[2090, 33311];[3301, 43141];[4093, 44996];[3794, 45726];[3139, 41266];[2015, 32221];[2058, 31752];[1632, 28576];[3461, 42652];[2764, 38042];[3617, 44158];[3160, 40345];
384;[2628, 36371];[1994, 32379];[3953, 46405];[2870, 38347];[2779, 37208];[4353, 48570];[2539, 36424];[2924, 38026];[3708, 43593];[3090, 41225];[2878, 37644];[3457, 42619];[3148, 41211];[2090, 33465];[3301, 43141];[4093, 44996];[3794, 45733];[3139, 41263];[2015, 32300];[2058, 31752];[1632, 28588];[3461, 42652];[2764, 38042];[3617, 44158];[3160, 40356];
385;[2759, 37181];[1994, 32379];[3953, 46405];[2870, 38347];[2779, 37208];[4353, 48570];[2539, 36420];[2924, 38017];[3708, 43586];[3090, 41225];[2878, 37644];[3457, 42619];[3148, 41205];[2090, 33465];[3301, 43117];[4143, 45367];[3794, 45733];[3139, 41263];[2015, 32264];[2058, 31752];[1632, 28588];[3461, 42662];[2764, 38042];[3842, 45343];[3160, 40356];
386;[2870, 38192];[1994, 32394];[3953, 46394];[2870, 38363];[2858, 37806];[4476, 49059];[2539, 36565];[2924, 38017];[3708, 43586];[3090, 41225];[2878, 37644];[3457, 42619];[3148, 41205];[2395, 36033];[3301, 43117];[4143, 45384];[3794, 45733];[3139, 41260];[2015, 32264];[2058, 31648];[1632, 28588];[3461, 42662];[2764, 37974];[3919, 45693];[3160, 40397];
387;[2870, 38167];[1994, 32392];[4085, 47486];[3004, 39104];[2858, 37806];[4476, 49059];[2539, 36562];[2924, 38017];[3708, 43558];[3090, 41225];[2878, 37644];[3457, 42619];[3148, 41205];[2395, 36043];[3301, 43117];[4143, 45381];[3794, 45733];[3139, 41260];[2014, 32281];[2058, 31648];[1632, 28588];[3461, 42662];[2764, 37974];[3919, 45683];[3160, 40397];
388;[2870, 38162];[1994, 32392];[4203, 47973];[3004, 39117];[2858, 37806];[4476, 49059];[2539, 36562];[2924, 38017];[3708, 43558];[3090, 41225];[2878, 37675];[3457, 42619];[3148, 41221];[2395, 36116];[3301, 43075];[4143, 45381];[3794, 45734];[3139, 41260];[2014, 32279];[2058, 31660];[1632, 28588];[3461, 42658];[2764, 37965];[3919, 45683];[3160, 40408];
389;[2870, 38162];[2073, 33327];[4203, 47977];[3004, 39126];[2858, 37807];[4476, 49059];[2539, 36561];[2924, 38011];[3708, 43558];[3165, 41712];[2878, 37675];[3457, 42619];[3148, 41220];[2395, 36116];[3301, 43075];[4143, 45381];[3794, 45734];[3139, 41258];[2014, 32279];[2058, 31608];[1632, 28588];[3461, 42647];[2764, 37965];[3919, 45683];[3160, 40408];
390;[2870, 38142];[2073, 33327];[4203, 47977];[3099, 39962];[2858, 37807];[4666, 49770];[2539, 36561];[2924, 38011];[3708, 43546];[3165, 41712];[2878, 37675];[3564, 43238];[3148, 41220];[2395, 36125];[3301, 43082];[4143, 45388];[3794, 45734];[3185, 41648];[2014, 32279];[2058, 31608];[1632, 28588];[3461, 42642];[2764, 37947];[3919, 45683];[3160, 40407];
391;[2870, 38142];[2165, 34015];[4203, 47977];[3099, 39963];[2918, 38182];[4666, 49770];[2539, 36561];[2924, 38011];[3708, 43538];[3165, 41712];[2878, 37675];[3564, 43238];[3148, 41220];[2395, 36125];[3301, 43082];[4143, 45388];[3794, 45741];[3185, 41661];[2131, 33623];[2058, 31608];[1632, 28580];[3461, 42640];[2764, 37961];[3919, 45683];[3160, 40406];
392;[2870, 38134];[2165, 34015];[4203, 47972];[3099, 39963];[2918, 38182];[4666, 49783];[2539, 36571];[2924, 38006];[3708, 43538];[3165, 41788];[2878, 37658];[3564, 43238];[3148, 41167];[2395, 36177];[3301, 43082];[4143, 45412];[3794, 45731];[3185, 41660];[2131, 33623];[2058, 31598];[1632, 28644];[3461, 42661];[2764, 37910];[3919, 45683];[3160, 40407];
393;[2870, 38149];[2165, 34015];[4203, 47972];[3099, 39963];[2918, 38182];[4666, 49787];[2539, 36550];[2924, 38005];[3708, 43538];[3165, 41800];[2878, 37658];[3564, 43238];[3148, 41170];[2395, 36172];[3301, 43082];[4143, 45412];[3794, 45731];[3185, 41660];[2131, 33623];[2058, 31598];[1632, 28622];[3461, 42673];[2764, 37918];[3982, 45996];[3160, 40407];
394;[2870, 38183];[2165, 34015];[4203, 47972];[3099, 39963];[2918, 38182];[4738, 50167];[2539, 36550];[3033, 38630];[3708, 43538];[3165, 41802];[2878, 37658];[3564, 43236];[3148, 41170];[2395, 36172];[3301, 43082];[4143, 45408];[3794, 45731];[3185, 41660];[2131, 33645];[2058, 31598];[1632, 28622];[3461, 42681];[2764, 37918];[3982, 45996];[3327, 41448];
395;[2870, 38183];[2165, 34007];[4203, 47968];[3099, 39963];[3055, 39079];[4738, 50164];[2539, 36550];[3033, 38630];[3708, 43538];[3165, 41808];[2878, 37639];[3564, 43236];[3201, 41583];[2395, 36172];[3301, 43093];[4143, 45408];[3794, 45742];[3185, 41653];[2131, 33645];[2058, 31598];[1632, 28622];[3461, 42681];[2764, 37917];[3982, 45996];[3327, 41448];
396;[2937, 38617];[2165, 34007];[4272, 48294];[3099, 40007];[3055, 39079];[4738, 50162];[2539, 36600];[3033, 38630];[3708, 43538];[3165, 41808];[2878, 37639];[3564, 43236];[3345, 42294];[2395, 36172];[3301, 43093];[4143, 45404];[3794, 45746];[3185, 41653];[2131, 33645];[2058, 31603];[1632, 28622];[3461, 42682];[2764, 37917];[4064, 46353];[3327, 41447];
397;[2937, 38608];[2228, 34556];[4272, 48292];[3099, 40001];[3055, 39079];[4815, 50519];[2539, 36597];[3033, 38626];[3708, 43532];[3165, 41808];[2878, 37635];[3564, 43236];[3345, 42294];[2443, 36478];[3301, 43093];[4143, 45404];[3794, 45746];[3185, 41650];[2131, 33645];[2058, 31635];[1632, 28624];[3461, 42682];[2764, 37917];[4064, 46353];[3327, 41447];
398;[2937, 38573];[2228, 34556];[4272, 48297];[3099, 39994];[3055, 39079];[4815, 50529];[2539, 36597];[3033, 38612];[3708, 43534];[3329, 42867];[2878, 37635];[3564, 43226];[3345, 42294];[2443, 36478];[3428, 43862];[4143, 45404];[3794, 45746];[3185, 41650];[2131, 33650];[2058, 31635];[1632, 28623];[3461, 42682];[2764, 37918];[4064, 46353];[3327, 41447];
399;[2937, 38593];[2228, 34556];[4272, 48293];[3099, 39994];[3055, 39079];[4815, 50529];[2539, 36594];[3033, 38612];[3708, 43536];[3329, 42868];[2931, 37969];[3564, 43223];[3345, 42294];[2443, 36475];[3428, 43862];[4143, 45418];[3794, 45755];[3185, 41650];[2131, 33650];[2058, 31660];[1632, 28635];[3461, 42682];[2878, 38716];[4064, 46361];[3327, 41447];
400;[2937, 38593];[2228, 34556];[4272, 48293];[3099, 40000];[3055, 39090];[4815, 50529];[2539, 36539];[3033, 38615];[3708, 43471];[3426, 43786];[2931, 38154];[3564, 43224];[3345, 42294];[2443, 36475];[3428, 43824];[4143, 45418];[3794, 45752];[3185, 41650];[2131, 33650];[2131, 32512];[1632, 28635];[3461, 42682];[2878, 38716];[4064, 46361];[3327, 41458];
401;[2937, 38593];[2228, 34556];[4272, 48293];[3099, 40000];[3153, 39670];[4815, 50529];[2539, 36551];[3033, 38615];[3708, 43460];[3426, 43817];[2931, 38154];[3564, 43224];[3345, 42287];[2443, 36475];[3428, 43824];[4143, 45416];[3794, 45752];[3185, 41646];[2131, 33650];[2131, 32514];[1632, 28635];[3461, 42668];[2878, 38717];[4064, 46361];[3327, 41458];
402;[3060, 39368];[2228, 34556];[4272, 48285];[3099, 40047];[3153, 39670];[4815, 50556];[2539, 36584];[3033, 38615];[3708, 43460];[3426, 43817];[2931, 38154];[3564, 43224];[3437, 42903];[2443, 36475];[3428, 43824];[4143, 45416];[3794, 45756];[3185, 41646];[2131, 33650];[2131, 32514];[1632, 28636];[3461, 42593];[2878, 38688];[4064, 46361];[3327, 41458];
403;[3138, 39808];[2228, 34557];[4272, 48285];[3099, 40047];[3153, 39670];[4815, 50556];[2539, 36597];[3033, 38615];[3814, 43987];[3426, 43880];[2931, 38149];[3564, 43224];[3437, 42926];[2443, 36494];[3428, 43824];[4143, 45416];[3794, 45742];[3185, 41646];[2131, 33650];[2131, 32519];[1632, 28636];[3461, 42593];[2878, 38699];[4064, 46361];[3327, 41464];
404;[3138, 39808];[2228, 34561];[4272, 48285];[3193, 40949];[3153, 39636];[4815, 50556];[2539, 36597];[3033, 38615];[3814, 43990];[3426, 43878];[2931, 38149];[3564, 43220];[3437, 42926];[2443, 36522];[3428, 43824];[4143, 45425];[3794, 45765];[3262, 42222];[2131, 33650];[2131, 32520];[1632, 28636];[3461, 42593];[2878, 38687];[4064, 46361];[3327, 41470];
405;[3138, 39836];[2228, 34560];[4410, 49018];[3193, 40949];[3153, 39636];[4815, 50537];[2539, 36597];[3033, 38615];[3814, 43990];[3426, 43880];[2931, 38149];[3564, 43118];[3437, 42926];[2443, 36528];[3428, 43824];[4143, 45425];[3877, 46299];[3262, 42222];[2131, 33650];[2131, 32520];[1632, 28623];[3461, 42593];[2878, 38687];[4196, 47093];[3327, 41470];
406;[3138, 39838];[2228, 34560];[4410, 49018];[3193, 40930];[3153, 39636];[4815, 50522];[2539, 36558];[3033, 38611];[3939, 44502];[3426, 43880];[3056, 38878];[3564, 43118];[3437, 42927];[2443, 36516];[3428, 43809];[4143, 45423];[3877, 46324];[3262, 42213];[2131, 33598];[2131, 32520];[1632, 28623];[3461, 42593];[2878, 38687];[4196, 47094];[3327, 41489];
407;[3138, 39827];[2332, 35524];[4410, 49018];[3288, 41463];[3214, 40055];[4815, 50522];[2539, 36558];[3033, 38611];[3939, 44500];[3426, 43880];[3056, 38758];[3564, 43123];[3437, 42927];[2443, 36516];[3428, 43809];[4143, 45417];[3997, 46923];[3262, 42213];[2131, 33603];[2131, 32520];[1632, 28623];[3461, 42593];[2878, 38708];[4196, 47094];[3327, 41489];
408;[3138, 39827];[2332, 35524];[4410, 49019];[3288, 41463];[3214, 40055];[4815, 50531];[2539, 36564];[3116, 39370];[3939, 44491];[3426, 43880];[3056, 38764];[3564, 43129];[3437, 42927];[2443, 36516];[3428, 43815];[4143, 45396];[3997, 46923];[3262, 42211];[2131, 33597];[2131, 32518];[1632, 28623];[3461, 42593];[2878, 38708];[4196, 47100];[3327, 41489];
409;[3138, 39827];[2332, 35524];[4410, 49015];[3288, 41460];[3214, 40043];[4815, 50539];[2539, 36564];[3116, 39367];[3939, 44491];[3426, 43875];[3056, 38764];[3564, 43142];[3437, 42927];[2443, 36516];[3428, 43815];[4143, 45396];[3997, 46923];[3380, 43031];[2131, 33597];[2131, 32520];[1632, 28623];[3461, 42593];[2878, 38708];[4196, 47103];[3327, 41489];
410;[3138, 39827];[2332, 35524];[4410, 49035];[3288, 41460];[3214, 40043];[4815, 50539];[2539, 36564];[3116, 39370];[3939, 44491];[3496, 44158];[3056, 38764];[3564, 43142];[3437, 42927];[2443, 36519];[3428, 43818];[4143, 45395];[3997, 46916];[3380, 43027];[2131, 33614];[2131, 32520];[1632, 28623];[3461, 42593];[2878, 38796];[4196, 47103];[3327, 41488];
411;[3227, 40515];[2332, 35531];[4410, 49035];[3288, 41449];[3276, 40479];[4815, 50539];[2539, 36566];[3116, 39364];[3939, 44480];[3496, 44158];[3056, 38764];[3564, 43142];[3437, 42927];[2443, 36519];[3428, 43818];[4143, 45395];[3997, 46916];[3380, 43027];[2131, 33616];[2131, 32496];[1748, 29605];[3461, 42593];[2878, 38796];[4196, 47100];[3327, 41488];
412;[3227, 40499];[2332, 35531];[4410, 49035];[3288, 41453];[3276, 40479];[4815, 50537];[2539, 36566];[3116, 39363];[3939, 44480];[3496, 44150];[3056, 38764];[3564, 43135];[3437, 42927];[2443, 36525];[3428, 43818];[4143, 45393];[3997, 46916];[3380, 43025];[2131, 33619];[2131, 32492];[1748, 29605];[3461, 42593];[2878, 38796];[4196, 47100];[3327, 41488];
413;[3227, 40499];[2332, 35532];[4410, 49035];[3288, 41453];[3276, 40479];[4815, 50533];[2539, 36565];[3116, 39363];[3939, 44475];[3496, 44150];[3056, 38764];[3678, 43589];[3437, 42927];[2443, 36537];[3428, 43818];[4143, 45384];[3997, 46916];[3453, 43379];[2131, 33619];[2131, 32512];[1748, 29618];[3461, 42593];[2878, 38787];[4196, 47106];[3327, 41488];
414;[3227, 40499];[2332, 35541];[4410, 49035];[3288, 41453];[3276, 40479];[4815, 50533];[2539, 36564];[3116, 39363];[3939, 44475];[3496, 44150];[3056, 38764];[3678, 43593];[3527, 43286];[2443, 36570];[3428, 43818];[4143, 45384];[3997, 46916];[3453, 43384];[2249, 34532];[2131, 32521];[1748, 29621];[3461, 42593];[2878, 38771];[4297, 47594];[3327, 41488];
415;[3227, 40499];[2332, 35686];[4410, 49035];[3288, 41453];[3276, 40479];[4815, 50533];[2539, 36447];[3116, 39365];[3939, 44461];[3496, 44150];[3056, 38817];[3678, 43593];[3527, 43286];[2443, 36600];[3428, 43818];[4143, 45384];[3997, 46910];[3453, 43384];[2249, 34532];[2131, 32521];[1748, 29621];[3598, 43331];[2878, 38769];[4297, 47539];[3327, 41496];
416;[3227, 40499];[2332, 35740];[4410, 49035];[3288, 41448];[3276, 40479];[4815, 50533];[2539, 36447];[3116, 39388];[3939, 44461];[3496, 44150];[3293, 40021];[3678, 43596];[3527, 43286];[2443, 36600];[3428, 43818];[4143, 45384];[3997, 46904];[3453, 43383];[2249, 34527];[2131, 32521];[1748, 29577];[3598, 43261];[2878, 38785];[4297, 47539];[3327, 41493];
417;[3227, 40492];[2332, 35740];[4410, 49030];[3288, 41441];[3276, 40479];[4815, 50533];[2539, 36447];[3231, 40102];[3939, 44462];[3496, 44150];[3345, 40445];[3678, 43582];[3527, 43283];[2443, 36592];[3428, 43818];[4143, 45384];[3997, 46904];[3453, 43377];[2298, 34879];[2182, 32858];[1748, 29568];[3598, 43261];[2878, 38776];[4297, 47533];[3327, 41493];
418;[3227, 40478];[2332, 35740];[4410, 49030];[3288, 41449];[3276, 40479];[4815, 50546];[2539, 36447];[3231, 40102];[4071, 45103];[3496, 44150];[3345, 40426];[3678, 43582];[3527, 43291];[2443, 36592];[3428, 43818];[4143, 45377];[3997, 46904];[3453, 43380];[2298, 34889];[2182, 32855];[1748, 29565];[3598, 43261];[2878, 38768];[4297, 47533];[3389, 41869];
419;[3227, 40478];[2332, 35742];[4510, 49516];[3288, 41449];[3276, 40482];[4815, 50546];[2539, 36447];[3231, 40102];[4071, 45103];[3496, 44150];[3345, 40420];[3678, 43591];[3527, 43310];[2443, 36608];[3428, 43818];[4143, 45377];[3997, 46904];[3576, 44272];[2386, 35744];[2182, 32826];[1748, 29565];[3598, 43238];[2878, 38768];[4297, 47533];[3389, 41869];
420;[3227, 40481];[2332, 35678];[4510, 49516];[3288, 41449];[3351, 40991];[4815, 50554];[2539, 36447];[3231, 40123];[4071, 45065];[3496, 44150];[3345, 40420];[3678, 43591];[3527, 43311];[2443, 36608];[3555, 44447];[4143, 45377];[3997, 46908];[3576, 44272];[2386, 35744];[2182, 32826];[1748, 29643];[3598, 43240];[2878, 38768];[4297, 47533];[3389, 41869];
421;[3227, 40481];[2332, 35678];[4510, 49545];[3288, 41449];[3351, 40991];[4942, 50946];[2539, 36433];[3231, 40123];[4071, 45064];[3496, 44144];[3345, 40420];[3749, 44021];[3527, 43304];[2558, 37394];[3555, 44447];[4143, 45377];[3997, 46908];[3576, 44239];[2386, 35744];[2232, 33260];[1748, 29645];[3598, 43240];[2878, 38768];[4297, 47553];[3489, 42402];
422;[3227, 40481];[2332, 35673];[4510, 49540];[3288, 41451];[3351, 40991];[4942, 50944];[2663, 37350];[3231, 40123];[4071, 45064];[3496, 44144];[3345, 40417];[3749, 44021];[3527, 43304];[2558, 37392];[3555, 44447];[4143, 45377];[3997, 46908];[3576, 44239];[2386, 35744];[2232, 33264];[1748, 29645];[3598, 43240];[2878, 38768];[4297, 47556];[3489, 42402];
423;[3227, 40471];[2332, 35673];[4510, 49540];[3288, 41451];[3351, 40993];[4942, 50937];[2663, 37350];[3231, 40129];[4071, 45233];[3496, 44140];[3345, 40417];[3749, 43905];[3527, 43304];[2558, 37392];[3555, 44540];[4143, 45377];[3997, 47002];[3576, 44112];[2386, 35744];[2232, 33264];[1748, 29645];[3598, 43240];[2878, 38768];[4297, 47545];[3489, 42410];
424;[3227, 40471];[2332, 35667];[4510, 49540];[3288, 41451];[3351, 40993];[4942, 50937];[2663, 37350];[3231, 40128];[4071, 45233];[3496, 44225];[3345, 40416];[3749, 43905];[3615, 43716];[2558, 37401];[3555, 44541];[4143, 45377];[3997, 46989];[3576, 44115];[2386, 35744];[2232, 33270];[1748, 29645];[3598, 43242];[2878, 38768];[4297, 47552];[3679, 43648];
425;[3227, 40472];[2332, 35667];[4510, 49540];[3288, 41434];[3351, 40997];[4942, 50937];[2663, 37350];[3289, 40597];[4117, 45489];[3496, 44224];[3345, 40416];[3749, 43905];[3615, 43716];[2658, 38174];[3555, 44541];[4143, 45377];[4048, 47388];[3576, 44112];[2386, 35757];[2232, 33270];[1748, 29645];[3598, 43239];[2878, 38757];[4297, 47555];[3679, 43642];
426;[3227, 40472];[2408, 36567];[4510, 49535];[3288, 41434];[3351, 41000];[4942, 50930];[2663, 37423];[3289, 40597];[4117, 45489];[3686, 45341];[3345, 40416];[3749, 43905];[3615, 43692];[2658, 38174];[3555, 44541];[4143, 45377];[4048, 47388];[3576, 44107];[2386, 35769];[2339, 34091];[1748, 29637];[3598, 43239];[2878, 38757];[4297, 47555];[3679, 43642];
427;[3227, 40472];[2408, 36567];[4510, 49535];[3288, 41426];[3480, 41721];[4942, 50930];[2663, 37403];[3289, 40584];[4117, 45489];[3686, 45341];[3345, 40420];[3749, 43905];[3615, 43691];[2658, 38181];[3555, 44557];[4143, 45377];[4048, 47388];[3576, 44105];[2386, 35759];[2339, 34091];[1748, 29637];[3598, 43239];[2878, 38767];[4297, 47565];[3679, 43642];
428;[3227, 40472];[2408, 36541];[4510, 49521];[3288, 41445];[3480, 41721];[4942, 50930];[2663, 37398];[3289, 40584];[4117, 45475];[3686, 45341];[3345, 40422];[3749, 43902];[3615, 43691];[2658, 38179];[3555, 44529];[4282, 46114];[4048, 47388];[3576, 44105];[2386, 35759];[2339, 34094];[1748, 29637];[3598, 43239];[2878, 38767];[4297, 47560];[3679, 43642];
429;[3227, 40497];[2408, 36541];[4510, 49521];[3288, 41445];[3480, 41754];[4942, 50930];[2663, 37408];[3402, 41304];[4117, 45474];[3686, 45341];[3345, 40422];[3749, 43908];[3615, 43691];[2658, 38184];[3555, 44529];[4282, 46114];[4048, 47417];[3576, 44105];[2386, 35754];[2339, 34094];[1748, 29637];[3598, 43169];[2878, 38767];[4297, 47557];[3679, 43642];
430;[3227, 40497];[2408, 36544];[4510, 49521];[3288, 41443];[3480, 41762];[4942, 50930];[2663, 37408];[3402, 41301];[4117, 45459];[3686, 45364];[3431, 40817];[3749, 43908];[3615, 43691];[2658, 38203];[3555, 44487];[4282, 46114];[4048, 47417];[3576, 44138];[2386, 35754];[2339, 34135];[1748, 29637];[3598, 43167];[2957, 39239];[4297, 47557];[3679, 43636];
431;[3227, 40495];[2408, 36544];[4510, 49521];[3288, 41524];[3480, 41753];[4942, 50951];[2663, 37396];[3402, 41301];[4117, 45486];[3821, 46029];[3431, 40804];[3749, 43908];[3615, 43691];[2797, 39338];[3555, 44487];[4282, 46118];[4048, 47417];[3576, 44138];[2386, 35760];[2339, 34112];[1748, 29597];[3598, 43167];[2957, 39182];[4297, 47575];[3679, 43636];
432;[3227, 40487];[2408, 36576];[4510, 49520];[3288, 41524];[3480, 41748];[4942, 50967];[2663, 37395];[3402, 41300];[4117, 45486];[3821, 46034];[3431, 40802];[3749, 43908];[3615, 43682];[2797, 39338];[3555, 44487];[4282, 46109];[4048, 47417];[3576, 44138];[2386, 35760];[2339, 34112];[1748, 29597];[3598, 43167];[2957, 39182];[4297, 47567];[3679, 43653];
433;[3227, 40487];[2408, 36589];[4510, 49521];[3288, 41531];[3480, 41744];[4942, 50965];[2663, 37401];[3402, 41290];[4117, 45496];[3821, 46048];[3431, 40802];[3749, 43910];[3676, 44119];[2797, 39338];[3555, 44487];[4282, 46119];[4048, 47417];[3576, 44138];[2386, 35760];[2339, 34112];[1748, 29597];[3598, 43167];[3083, 40165];[4297, 47579];[3679, 43653];
434;[3227, 40487];[2514, 37562];[4510, 49519];[3288, 41531];[3480, 41744];[4942, 50965];[2663, 37401];[3402, 41307];[4117, 45496];[3821, 46048];[3431, 40802];[3749, 43910];[3676, 44121];[2927, 40028];[3555, 44576];[4376, 46465];[4048, 47417];[3576, 44120];[2386, 35754];[2339, 34133];[1748, 29602];[3598, 43159];[3083, 40165];[4297, 47579];[3679, 43664];
435;[3227, 40494];[2514, 37549];[4510, 49492];[3288, 41531];[3480, 41741];[4942, 50965];[2663, 37414];[3402, 41288];[4198, 45986];[3938, 46612];[3536, 41385];[3749, 43910];[3676, 44119];[2927, 40032];[3555, 44611];[4376, 46465];[4048, 47417];[3576, 44120];[2386, 35754];[2339, 34133];[1748, 29602];[3598, 43159];[3083, 40162];[4297, 47579];[3679, 43664];
436;[3227, 40523];[2514, 37551];[4597, 49856];[3288, 41523];[3480, 41750];[4942, 50967];[2663, 37420];[3402, 41288];[4198, 45957];[3938, 46613];[3536, 41394];[3749, 43910];[3676, 44119];[2927, 40032];[3621, 44885];[4376, 46453];[4048, 47424];[3576, 44120];[2386, 35754];[2339, 34127];[1748, 29602];[3598, 43177];[3083, 40162];[4297, 47578];[3773, 44135];
437;[3227, 40523];[2692, 38847];[4597, 49860];[3288, 41523];[3480, 41750];[5068, 51523];[2663, 37420];[3402, 41278];[4198, 45957];[3938, 46607];[3536, 41394];[3749, 43909];[3676, 44119];[2927, 40032];[3621, 44885];[4376, 46453];[4048, 47425];[3576, 44120];[2386, 35754];[2339, 34127];[1748, 29606];[3598, 43184];[3083, 40162];[4297, 47567];[3773, 44135];
438;[3227, 40523];[2692, 38857];[4597, 49861];[3288, 41523];[3480, 41750];[5068, 51518];[2663, 37401];[3402, 41278];[4198, 45957];[3938, 46614];[3658, 42208];[3749, 43909];[3676, 44119];[2927, 40036];[3621, 44891];[4376, 46453];[4048, 47425];[3576, 44120];[2386, 35836];[2339, 34127];[1799, 29974];[3598, 43184];[3083, 40162];[4297, 47573];[3773, 44135];
